pm10,pm2_5,co,no2,o3,so2,cluster
85.0,89.0,3.7,9.6,47.6,3.1,0
10.0,1.0,3.4,7.5,36.8,4.3,1
15.0,35.0,0.1,10.7,77.87979952503156,2.3,3
24.0,42.0,3113.469970878576,26.9,16.7,964.2707891696707,0
10.0,20.0,3.0,4.0,26.8,0.2,2
49.0,62.0,7690.58750253145,14.7,14.7,0.6,0
34.0,17.0,0.016892637849644676,13.8,66.64936413937197,7.6,2
415.6379678881549,61.0,2654.9555349876373,99.47066555338176,206.10975576523782,742.2368977869779,0
23.0,21.0,5.7,2.4,40.1,14.20948167631957,2
35.0,70.0,4.4,18.9,3.9,3.5,0
16.0,13.0,3.6613865484249266,6.4,24.8,28.295971784514695,1
10.0,20.0,12.7,1.6,146.21456028545205,1.0,0
69.03771636170934,33.0,5.332685805155197,32.32431652649318,21.6,0.2,3
1424.4611168872464,38.0,386.5638980816561,178.80539486185017,203.27934441562257,620.6766805299819,0
18.0,50.0,8.8,5.5,9.9,3.4,0
0.18274100872312515,6.0,6.85063040144923,18.190026923583858,24.747504658484484,14.885244210447922,1
12.0,23.0,2.7,2.3,31.0,0.4,2
11.0,27.0,1.2,9.7,28.9,0.8,3
79.0,117.0,3.7,6.1,63.3,6.3,0
23.0,55.0,510.5693129627841,12.5,207.65294786850873,340.47002720453156,0
16.0,30.0,0.3,1.4,29.9,0.3,3
15.0,10.0,6.7,20.5,0.8,0.3,2
24.0,55.0,0.1,18.3,166.70690170624417,0.5,0
17.0,36.0,0.1,19.2,16.4,0.5,0
23.0,33.0,0.8,1.9,19.2,0.5,3
7.0,10.0,4.590604808227762,1.4,33.54104123923714,0.6,1
12.0,30.0,0.1,4.6,22.4,1.6,3
56.0,120.0,0.1,42.0,182.9070277986594,478.3627904882262,0
0.4964455512855248,9.762104130213656,2.9683699669881527,2.5,20.0,0.3,1
17.0,26.0,0.1,0.6,10.5,1.9,3
15.0,21.0,0.6707429604277733,10.6,33.3,24.317390612999883,2
10.0,25.0,0.1,6.5,42.4,1.5,2
263.79916423476095,161.0,9454.897003370319,151.95450730750383,223.1088664570007,655.509362919706,0
94.83947067397924,120.0,9630.535116771967,451.16615514043076,285.767889148207,736.1642279630712,0
8.092541152932899,7.0785973781952185,5.241963497248491,6.198968545380438,33.222951124368755,28.322540531348356,1
67.01781071541113,34.0,1.81832264322993,33.725606592046006,80.52108774495504,118.3581993807228,3
23.0,64.0,6.5,6.0,9.3,2.6,0
12.0,31.0,6.63100189357037,2.8,30.2,0.6,3
19.0,47.0,2.7,7.1,22.6,0.9,0
20.0,42.0,3410.4352505875354,710.2499322738927,21.6,279.53385363462996,0
736.9008980227347,45.0,165.3361758968861,13.0,28.6,728.7863507449828,0
10.0,21.0,0.1,5.5,24.4,0.6,2
11.0,30.0,0.1,17.0,75.10096345181462,79.12130252571936,3
26.0,40.0,1.0,154.62396429136416,13.0,0.1,0
11.0,41.0,1.5,3.8,8.0,0.8,0
21.0,53.0,10.0,34.3,6.4,1.5,0
19.963084594947855,15.0,6.4,3.7,21.0,5.1,1
27.0,21.0,2.5,12.8,20.3,1.6,2
8.9986430047255,5.155571525768396,4.492335806605394,4.2852218424644235,69.13249850654327,2.428210364418443,1
28.983828515660655,12.0,3.0059303159868964,6.3256685403400255,47.045190136723676,32.74369617422277,1
1.7746160647422848,5.0,6.705668523637919,14.178198131515012,32.16347643418073,21.000025382956082,1
12.0,25.0,4.398009424864242,23.458556565859414,25.961855234839735,26.4101747608971,2
62.682770859567555,26.0,1.2,15.8,6.4,84.39335903419922,3
22.0,55.0,4537.504027315233,16.0,17.5,1.1,0
15.0,28.0,4.6,0.9,11.0,0.1,3
17.0,61.0,0.1,22.3,45.6,5.8,0
3.2139405283743683,13.0,5.0,5.2,24.1,0.2,1
32.0,52.0,0.1,33.6,20.5,0.6,0
34.0,99.0,1137.5927987004247,5.0,25.2,0.7,0
19.45067198534886,1.0,1.2686794084028366,1.0,28.9,3.2683537136167393,1
47.108782550307865,16.0,0.1,13.9,16.1712,0.6,2
804.0341996649114,29.0,7.5,576.78233595864,4.3,1.4,0
3.0,4.0,0.1,0.2,10.5,0.4,1
20.0,55.0,2136.2152358308913,12.4,22.8,352.7324371765601,0
12.0,16.0,1.1911796037923403,6.5,0.1,44.76694164427353,2
28.0,68.0,2.2,16.2,1.6,771.6489652967849,0
12.0,25.0,5.9,29.1,27.4,3.9,2
40.0,76.0,6.4,18.8,45.5,4.1,0
21.0,28.0,1.2,1.0,18.4,70.32951989445037,3
29.0,56.0,3778.152890233228,19.6,33.1,8.8,0
9.0,1.0,3.4,9.3,37.6,1.5,1
43.88740412692368,17.0,1.9,4.2,30.4,0.2,2
16.0,30.0,2.1,1.7,47.2,0.3,3
44.128076543900995,23.0,0.1,9.2,1.7,35.75646653770941,2
11.0,34.0,0.1,4.6,94.39211298123453,97.91883887246009,3
48.0,39.0,0.1,10.3,12.0,2.0,0
11.154285601098184,0.6170414300702831,4.719997885179194,4.142616057936362,15.95721830467683,26.99125166390997,1
15.08295010106867,4.958607282324408,6.656150860633389,14.77357276772431,14.1,37.11406174573712,1
85.0,89.0,3.7,9.6,47.6,3.1,0
15.0,35.0,0.1,10.7,91.7489958105551,2.3,3
31.0,73.0,5.2,7.8,22.1,4.2,0
98.02040121522847,102.0,2713.2115686995066,631.9849188294769,186.6358516772466,170.19752492208866,0
423.60477705212816,61.0,9429.392395916104,262.67109832405833,185.59195477027265,769.8974964257479,0
11.0,34.0,4.709885211752383,6.1,26.4,0.7,3
15.0,34.0,2.8,2.8,40.7,3.1,3
10.0,21.0,0.1,2.8,28.1,31.43984638022354,2
20.0,46.0,0.1,24.7,31.3,950.3550912970826,0
20.0,33.0,2.4775654944049945,6.9,23.2,81.41705322193548,3
14.0,9.961229994397016,2.8,1.9,13.958340882774145,8.919666111500534,1
14.0,22.0,0.1,8.7,28.1,1.1,2
10.0,20.0,12.7,1.6,103.2336395287609,1.0,0
16.0,42.0,5.3,6.3,6.6,3.6,0
20.925821925702344,6.0,6.828681597422748,16.43978763612371,67.03991644980059,49.97846862012176,1
12.0,23.0,2.7,2.3,31.0,0.4,2
11.0,27.0,1.2,9.7,28.9,0.8,3
79.0,117.0,3.7,6.1,63.3,6.3,0
16.0,30.0,5.427177302011187,1.4,29.9,0.3,3
24.0,55.0,0.1,18.3,261.4913192816539,0.5,0
17.0,36.0,0.1,19.2,16.4,0.5,0
15.0,10.0,6.7,20.5,0.8,0.3,2
17.0,49.0,3564.851354486368,1.5,150.41479721623924,462.321471126112,0
67.99852139770215,34.0,0.4094786938712477,39.05004957903182,16.8,52.57741062390434,3
60.0,55.0,3.5,3.1,121.42284314435885,680.7834127840763,0
12.0,30.0,0.1,4.6,22.4,1.6,3
56.0,120.0,0.1,42.0,174.42885406750082,138.1220856051241,0
17.696685469335105,8.29014397068578,4.842405654538023,2.5,20.0,0.3,1
13.0,30.0,0.6,30.137440584187637,71.1684027588982,2.9,3
17.0,26.0,0.1,0.6,10.5,1.9,3
324.1215189744039,42.0,9135.563667053271,343.2444198460748,160.9318043209496,146.77646755379587,0
445.79143942314204,120.0,8465.023192860088,700.1645673273688,233.60048188819238,295.31588222470134,0
24.087030310892644,7.101428173374995,1.6472021288820842,13.735933424437361,42.990872200957575,27.801456609934494,1
55.66756600743715,34.0,6.295394254543888,39.61054945236051,81.50933480190196,116.04611313335553,3
23.0,64.0,6.5,6.0,9.3,2.6,0
4.0,13.0,0.1,8.409032098108792,31.9,1.0,1
12.0,31.0,5.640580716868499,2.8,30.2,0.6,3
651.7337995873033,45.0,8511.414068873448,13.0,28.6,833.4895670797698,0
29.0,30.0,0.1,7.8,12.4,1.6,3
16.22550807888132,11.20758873598007,6.380314228255722,2.1573372319674378,12.113263616184629,42.66485947888091,1
11.0,41.0,1.5,3.8,8.0,0.8,0
21.0,53.0,10.0,34.3,6.4,1.5,0
26.0,40.0,1.0,519.8450533435561,13.0,0.1,0
11.0,30.0,0.1,17.0,88.3446844300083,106.22797130365397,3
110.0,93.0,1.3,1.6,11.6,14.9,0
2.5309837077021466,5.345603717451688,2.2244961898882507,13.159202186725508,64.18753875101167,1.50814035587572,1
4.789214280653583,12.0,3.920359057674704,0.21477518698057585,68.22480022882269,10.278014691647853,1
8.793682899557007,5.0,5.302793873675947,15.177803860937972,44.932779911931306,25.342391796797987,1
32.0,52.0,0.1,33.6,20.5,0.6,0
34.0,99.0,620.7260849384542,5.0,25.2,0.7,0
24.208810338845808,1.0,1.4993223129913305,1.0,28.9,41.1674344491227,1
12.0,16.0,1.507742211753816,6.5,0.1,32.61465150344895,2
28.0,68.0,2.2,16.2,1.6,455.09526936169584,0
12.0,25.0,5.9,29.1,27.4,3.9,2
81.0,170.0,11.8,18.3,94.2,6.1,0
40.0,76.0,6.4,18.8,45.5,4.1,0
21.0,28.0,1.2,1.0,18.4,70.3053497975621,3
9.0,1.0,3.4,9.3,37.6,1.5,1
45.88184562521837,17.0,1.9,4.2,30.4,0.2,2
16.0,30.0,2.1,1.7,47.2,0.3,3
39.78201160050226,23.0,0.1,9.2,1.7,42.23143732513172,2
11.0,34.0,0.1,4.6,94.40925144218349,54.05718629615171,3
48.0,39.0,0.1,10.3,12.0,2.0,0
24.200937890787962,7.692148514531109,5.689990478255176,5.120341561875157,25.477802012608237,32.44183736985883,1
18.374790329829093,6.629068206051994,3.55577922680346,2.8761198784148867,14.1,15.496417378556998,1
10.0,1.0,3.4,7.5,36.8,4.3,1
15.0,35.0,0.1,10.7,74.93616894400957,2.3,3
9.0,64.0,4725.204890353681,2.3,29.3,12.6,0
9.0,64.0,4525.549721081372,2.3,29.3,12.6,0
5.0,13.0,0.3075433476796824,3.2,27.3,20.405892354567534,1
394.46239209186274,68.0,3898.2191093148604,231.48141462920813,270.3350756543639,645.6579207479533,0
18.0,34.0,5.69921191576969,33.93856891020044,95.44869348207712,104.072279651663,3
35.96086689345245,21.0,4.5,7.0,15.2,18.131631054045698,2
8.721139294393419,13.0,2.90912356154584,5.7,25.6,46.432944936623365,1
903.0305871995255,45.0,7249.239471776153,13.0,28.6,831.5926430942344,0
10.0,22.0,0.1,3.2,11.0,0.3,2
11.0,75.0,6.7,44.0,6.2,1.8,0
56.0,120.0,0.1,42.0,288.29987323635527,289.2653490486889,0
20.0,55.0,6584.690619482853,12.4,22.8,492.5294770862665,0
17.0,61.0,0.1,22.3,45.6,5.8,0
17.0,20.0,2.4,4.6,36.7,5.1,2
9.759576394834795,13.0,5.0,5.2,24.1,0.2,1
49.0,62.0,7706.949436359952,14.7,14.7,0.6,0
17.0,20.0,2.4,4.6,36.7,5.1,2
14.0,6.580365617355019,2.8,1.9,12.468802193251264,42.33991891652563,1
38.72054308642604,17.0,1.9,4.2,30.4,0.2,2
23.0,48.0,1850.0683606536948,6.4,111.56734771919788,749.2655639508464,0
34.0,70.0,0.1,1.8,16.2,0.6,0
1355.4546225609533,38.0,9300.571230765103,30.6,177.18748343360346,727.9184205704929,0
69.0,126.0,5.1,11.7,31.8,7.9,0
1246.6150760352389,57.0,5302.24139609982,697.3425347611482,264.2190191378862,551.830495458621,0
11.0,1.0,2.3,9.3,48.8,1.5,1
110.0,93.0,1.3,1.6,11.6,14.9,0
20.0,33.0,6.287189403192336,6.9,23.2,64.0773390401947,3
10.0,42.0,2.0,3.1,0.7,0.1,0
10.0,21.0,0.1,2.8,28.1,49.81663323712226,2
81.0,170.0,11.8,18.3,94.2,6.1,0
23.0,64.0,6.5,6.0,9.3,2.6,0
20.762351603732085,8.37938818460182,0.896858228146402,2.5,20.0,0.3,1
79.0,117.0,3.7,6.1,63.3,6.3,0
278.5235856632431,90.0,1914.0732531801793,548.8590221316355,237.04604597285535,918.0886712983277,0
849.8207122879858,74.0,4547.194223604606,218.3488795349066,178.96997653052387,315.7771009982755,0
60.0,55.0,3.5,3.1,258.2076031995773,410.03238639609356,0
8.0,5.0,1.2,4.7,28.1,22.94207411326005,1
27.0,21.0,2.5,12.8,20.3,1.6,2
23.0,55.0,5666.179253034732,12.5,224.92899058883435,139.494359223398,0
16.0,42.0,5.3,6.3,6.6,3.6,0
35.0,67.0,4.4,18.9,3.9,3.5,0
23.0,52.0,1704.9958195742086,7.4,184.83620628939215,259.74441842643273,0
20.0,38.0,0.1,6.9,24.0,0.6,0
11.0,41.0,1.5,3.8,8.0,0.8,0
20.0,24.0,7.1,42.5,0.8,0.7,0
6.0,12.822452673352347,5.891109790377602,2.8,15.5,1.1,1
48.0,39.0,0.1,10.3,12.0,2.0,0
383.1512146261366,57.0,23.75276623667387,396.5881101921214,283.0392737662849,787.7848457426015,0
46.266944794240175,23.0,0.1,9.2,1.7,33.332554880345974,2
15.0,53.0,4.5,6.5,42.4,1.5,0
10.0,1.0,3.4,7.5,36.8,4.3,1
34.0,17.0,4.529491110260965,13.8,5.534488850814676,7.6,2
15.0,10.0,6.7,20.5,0.8,0.3,2
28.0,68.0,2.2,16.2,1.6,838.161104387165,0
641.5958455167529,29.0,7.5,592.8712650617023,4.3,1.4,0
18.0,38.0,7379.063939825015,8.2,137.80902872665638,8.5,0
23.0,24.723232130691645,4.1,26.3,12.760142841918661,1.9,2
10.0,22.0,0.1,3.2,11.0,0.3,2
167.0662136124178,57.0,2495.161588562183,458.2181513455689,214.90244733509076,197.26014588352257,0
307.70983817144736,95.0,3976.0067264033173,320.03191248193855,125.3598547871035,867.6937890112287,0
27.91844067343063,5.0,3.922374009721319,5.574335621655202,30.009178210897165,27.655629099813687,1
571.9406080677693,61.0,3556.016258091796,240.25542558020348,299.60666325792465,881.4001524288724,0
20.0,42.0,5210.707373384559,793.3574043147881,21.6,612.3304431914312,0
882.5961133178905,120.0,6504.266127022523,405.63305237164224,222.75739861666872,337.6506867919906,0
28.727729029240965,3.233601652923812,0.49686948908025863,13.485440116857122,42.55950476700604,21.426760417485706,1
24.0,55.0,0.1,18.3,218.69338183540822,0.5,0
1079.3222146975206,95.0,8100.396667826826,732.4627097991025,282.55515873496705,369.13516496369766,0
2.436323563646811,1.0,2.2869848741830077,1.0,37.4,4.29085535299868,1
21.0,28.0,1.2,1.0,18.4,80.68481795541601,3
9.0,64.0,7408.834384535458,2.3,29.3,12.6,0
17.57258306235764,4.0,2.6002023337142472,17.889991393053773,6.197137763928388,25.587137907588563,1
17.0,36.0,0.1,19.2,28.7,0.5,0
33.0,19.145205611762613,3.0,12.0,7.0,17.19551065658967,2
8.0,5.0,0.1,1.4,21.6,1.6,1
18.0,33.0,6.616577980563702,7.8,80.5089616679533,74.56162403281061,3
534.8218356252272,193.0,4499.190052213892,252.50718619441338,253.3715681873461,301.51452191954047,0
21.0,53.0,10.0,34.3,6.4,1.5,0
49.0,78.0,4.3,14.6,12.1,5.9,0
15.464372448728781,8.495649877664137,4.729133362732275,1.461830348396489,3.4920774193521043,15.849408271939748,1
79.0,117.0,3.7,6.1,63.3,6.3,0
27.45125142724711,12.0,3.892187567105854,9.940311294243976,57.684030896023515,22.725522983442115,1
5.0,99.0,1.9,7.8,13.0,285.3883662918813,0
17.0,26.0,3.071998739247083,38.1598692092887,79.83000565628464,0.2,3
40.0,78.0,5.7,25.4,22.3,0.9,0
875.4245548782515,102.0,7548.13730591914,230.86649779168883,279.474222841229,133.13389457616157,0
11.270537976179773,6.0,6.08174072444101,12.905192819297099,56.94100329944381,38.0044432465796,1
710.4634311141018,63.0,1961.7012621227136,69.27397858175745,241.8491850012236,908.839396261085,0
50.40318253528207,34.0,4.626045116930674,38.48945938325977,88.41650769282577,71.90987246705365,3
20.0,21.0,4.0,24.71159300531784,12.0,2.0,2
12.0,25.0,5.9,29.1,27.4,3.9,2
11.0,27.0,1.2,9.7,28.9,0.8,3
9.0,1.0,3.4,9.3,37.6,1.5,1
14.443091029785478,13.061360796583799,0.08610253477815366,1.9117332103650297,35.77390253750338,18.602974136380823,1
42.32842038999884,19.0,0.9784283628339981,23.641921165035978,49.77673463507192,23.17330335714407,2
32.0,52.0,0.1,33.6,20.5,0.6,0
32.0,72.0,3487.773108276806,784.4862114149211,19.2,3.8,0
29.663126177454455,15.0,6.4,3.7,20.0,5.1,1
19.0,47.0,2.7,7.1,22.6,0.9,0
15.0,34.0,0.1,4.6,74.76116037387476,76.3154419384142,3
48.0,74.0,7.9,24.5,58.9,5.0,0
53.0,59.0,14.0,31.0,263.8965027746048,32.0,0
28.0,62.0,2118.013979776276,23.9,23.3,557.9746294291352,0
488.65315342846634,95.0,4999.346618073322,401.04761055850565,147.8243152174633,447.3125175039419,0
21.0,9.190227234867915,0.007669926824800277,19.59655948848338,8.0,1.0,1
10.0,17.0,6.8955120423200364,5.2,24.8,0.2,2
12.0,31.0,5.741829017183199,2.8,30.2,0.6,3
34.0,99.0,1851.8132908219175,5.0,25.2,0.7,0
7.0,13.0,0.6087285629010589,31.1,4.1,2.1,3
1345.741717123023,57.0,210.28866418078294,125.06308069171524,141.03578246957142,708.4454662699522,0
17.0,32.0,0.4,1.4,28.7,0.3,3
3.0,4.0,0.1,0.2,10.5,0.4,1
10.0,25.0,0.1,5.1,25.6,0.6,2
14.0,10.486250593893711,1.2753636257997334,3.2,11.9,43.97458180759664,1
11.0,34.0,0.15867643887698446,6.1,26.4,0.7,3
14.0,34.0,6.563811705589277,3.2,30.2,2.9,3
2.0,5.0,3.04309856097985,0.4131334891119809,45.63934490238954,19.134546151052007,1
28.0,59.0,27.5,11.9,14.2,1.8,0
10.0,7.5336324598061335,5.52755484141817,16.6,22.24162370239343,29.2,1
15.0,35.0,0.1,10.7,88.08487504383201,2.3,3
1157.5589590398135,44.0,0.1,9.5,197.97349903820697,199.18895882950267,0
18.0,38.0,908.0713319748793,8.2,114.0350905313239,8.5,0
11.0,30.0,0.1,17.0,90.61316537995172,94.52491791256568,3
11.0,16.0,0.1,20.81364367379181,30.5,13.363400867900681,2
10.0,21.0,0.1,2.8,28.1,16.226588426493223,2
10.0,6.288338098174627,0.1,1.1,47.265126155067776,48.12538909710569,1
22.0,38.0,0.1,8.7,21.0,3.8,0
5.0,4.0,0.4644816736855659,1.6,24.1,1.6,1
17.0,12.072238915198904,0.1,2.6,29.8,1.9,1
45.0,37.0,8336.585660625104,6.0,246.46086778731896,973.949229505619,0
12.0,26.0,2.807374204477274,9.0,99.54520867164834,110.55123203429156,3
10.0,8.0,5.325520210471524,0.7,40.04601473585244,24.90068960530531,1
10.0,20.0,3.0,4.0,26.8,0.2,2
10.0,9.0,4.212838913702651,11.55256512815739,32.16865399880784,15.687620456943147,1
17.0,57.0,2.2,10.6,237.2771555525489,0.6,0
27.0,52.0,0.1,2.7,251.39744839149714,0.6,0
20.0,61.0,2.8,5.5,26.9,8.7,0
19.0,8.167760158292104,3.492603031661275,12.0,15.259323676173063,31.122470103332272,1
24.215498585707905,8.63799224634569,2.0067641399137743,12.4241433860686,53.701447694724436,4.291268836727125,1
14.0,46.0,0.1,7.4,177.08250401223128,679.7210424741613,0
17.0,39.0,9013.623173903918,10.2,20.2,186.27856973702936,0
12.0,5.0,0.7589985763892456,3.5,34.7,0.1,1
16.0,36.0,0.1,19.2,28.7,0.5,0
28.0,62.0,3517.6585670756417,23.9,23.3,141.26186991240658,0
10.0,33.0,4.564036591826875,7.6,73.30150960789639,51.8484597049176,3
12.0,30.0,0.1,4.6,22.4,1.6,3
8.0,6.0,6.432851885528795,1.3,69.16575194748738,31.387789681038626,1
9.0,10.0,5.376721952195294,11.318923709312623,65.2342622701467,18.96056244003092,1
20.0,50.0,0.1,15.1,17.9,1.0,0
40.0,102.0,1.7,11.5,9.8,4.6,0
1.0,4.0,5.240109473965355,18.00395638258481,20.2144393331656,42.568482619282186,1
337.8239780448607,53.0,6830.539809586532,526.031106000444,110.69570868878576,719.2068965960924,0
33.0,32.0,1.4467512111264336,3.1,34.6,0.1,3
17.0,41.0,1832.7534508444064,7.8,29.7,484.3173284412911,0
34.0,99.0,2979.3002546871166,5.0,25.2,0.7,0
20.0,46.0,0.1,24.7,31.3,203.3362444564055,0
1.0,5.0,2.3,18.6,29.4,3.4,1
5.0,10.0,6.9730511450031205,2.1,30.0,17.720569893817935,1
32.0,52.0,0.1,33.6,20.5,0.6,0
27.0,21.0,2.5,12.8,20.3,1.6,2
7.0,9.0,3.269704085042882,0.8,24.12001952461732,38.17613444001356,1
23.0,24.191386620965872,4.1,26.3,66.67132006576847,1.9,2
11.0,12.0,1.4323794990445802,5.104244847887061,65.3976266140646,33.922895955319866,1
15.0,34.0,0.1,4.6,98.30844399341328,75.76001204965219,3
60.0,55.0,3.5,3.1,226.37144438387656,443.8515322604453,0
49.0,62.0,9452.34442743971,14.7,14.7,0.6,0
58.489719589082654,34.0,3.2425435772565887,38.205758168607325,16.8,53.5031569649958,3
14.0,1.4843289482344213,3.1109110239541486,6.4,27.91874081387491,17.39028302410531,1
12.0,23.0,2.7,2.3,31.0,0.4,2
20.0,38.0,7809.786210993427,7.2,20.3,370.9809820332572,0
20.0,55.0,9625.609112326425,12.4,22.8,568.622914950946,0
12.0,9.0,0.31396106157587367,0.6,40.978881520407135,36.61522430364831,1
17.0,4.980856016196899,0.1,16.5,7.84243325904823,29.394700934236674,1
11.0,23.0,0.1,0.1,10.5,0.5,2
18.0,48.0,8615.50525215092,12.3,18.6,733.562549962159,0
9.0,64.0,4076.2832446482203,2.3,29.3,12.6,0
17.0,26.0,0.1,0.6,10.5,1.9,3
21.0,57.0,1945.286540620067,4.2,26.9,0.7,0
22.0,49.0,3839.4668807142166,16.5,15.9,578.1913622596104,0
34.0,17.0,4.527227356946145,13.8,5.2856892479023205,7.6,2
9.0,21.0,0.1,6.0,13.020819013575744,0.6,2
19.0,22.0,2.342678366348536,29.558904892247508,59.54302013355764,2.1267738980334796,2
13.0,10.846261384264135,0.1,16.0,18.757391696399274,10.235848714501671,1
20.0,38.0,0.1,6.9,24.0,0.6,0
48.0,39.0,0.1,10.3,12.0,2.0,0
14.0,46.0,9246.582528039458,2.8,26.4,146.93753715486352,0
9.0,4.923151258985388,4.120329513414009,4.6,25.659133384284136,1.6,1
8.0,12.640081334998222,2.7662352413791442,6.333761149170465,41.48224702661434,43.58948073358938,1
31.0,54.0,8546.921258664395,15.2,200.1523729277627,810.7801480993121,0
7.0,11.47729365803028,0.9343655841063597,6.230966717030779,48.29096008695073,18.582108465196505,1
8.0,8.0,2.4608574994074246,6.177692371315324,24.958571234999912,1.779989536911164,1
18.0,39.0,0.1,8.2,287.4020203378708,516.209475949017,0
30.0,65.0,3763.2164066724954,453.18625062360064,132.05660395873917,769.0441207579662,0
7.0,21.0,5.909141684719938,26.86625150905607,65.43030092462773,2.3,2
16.0,9.0,2.2036666587074354,1.9,33.7,33.38505348074515,1
20.0,42.0,5188.821309546658,552.8392933746524,21.6,986.8013666412769,0
15.0,2.0442585135262337,0.13243675215405848,3.4,64.23643759436045,3.0,1
20.0,33.0,1.3606505179538353,6.9,23.2,102.78885418966603,3
11.0,1.7298815097963223,0.44560529733182674,2.9,61.79314168869664,0.9,1
15.0,20.0,2.498755978728544,4.7,28.8,28.590853436878355,2
35.0,67.0,4.4,18.9,3.9,3.5,0
33.0,27.0,6.606023766967489,8.2,72.06403713751837,87.16685695732232,3
23.0,52.0,5565.798133921649,7.4,179.85400530054477,369.44505761147536,0
19.0,47.0,2.7,7.1,22.6,0.9,0
7.0,13.0,1.6046682980300746,31.1,4.1,2.1,3
22.0,38.0,0.1,8.7,21.0,3.8,0
16.0,1.0,3.4,13.0,48.1,4.3,1
10.0,50.0,2.3,3.8,50.7,4.3,0
9.0,25.0,3.4,9.3,37.6,1.5,2
16.0,50.0,2413.888219772021,18.6,29.6,2.9,0
6.0,21.0,3.4,5.6,40.8,1.5,2
9.0,21.0,4.5,5.6,40.8,1.5,2
13.0,38.0,1.2,2.8,45.6,2.9,0
17.0,61.0,0.1,22.3,45.6,5.8,0
11.0,42.0,3.4,9.3,48.8,1.5,0
11.0,38.0,3.4,11.2,40.8,2.9,0
10.0,38.0,2.3,5.6,42.4,2.9,0
15.0,46.0,2.3,3.8,40.0,1.5,0
12.0,1.0,3.4,6.5,48.8,2.9,1
15.0,53.0,2.3,6.5,48.8,1.5,0
10.0,34.0,0.708197520056642,6.5,80.31713785883936,1.5,3
9.0,21.0,6.026636979408459,2.8,43.2,1.5,2
10.0,55.0,3.4,4.7,35.2,1.5,0
15.0,50.0,3.4,12.1,46.5,1.5,0
9.0,38.0,3.4,4.7,38.4,1.5,0
9.0,42.0,2.3,1.9,48.8,2.9,0
8.786945166807389,13.0,4.710787101358513,18.33446456887055,24.7608166788019,1.271484965266051,1
14.0,42.0,3.4,2.8,44.0,1.5,0
7.0,25.0,2.3,11.2,36.8,1.5,2
1.0,61.0,3.4,7.5,33.6,1.5,0
6.0,17.0,5.6,3.8,40.0,1.5,2
16.0,53.0,5.6,6.5,49.6,1.5,0
12.0,30.0,3.4,9.3,38.4,1.5,3
9.0,34.0,2.3,4.7,38.4,1.5,3
10.0,57.0,2.3,5.6,50.7,1.5,0
12.0,53.0,7456.645662524813,3.8,46.5,1.5,0
11.0,42.0,2.3,2.8,50.7,2.9,0
14.0,46.0,3.4,11.2,47.2,1.5,0
7.0,25.0,0.1,5.6,40.0,8.6,2
9.0,50.0,3.4,7.5,42.4,1.5,0
11.0,38.0,2.3,12.1,59.7,4.3,0
9.0,38.0,2.3,3.8,40.0,1.5,0
9.0,25.0,3.4,9.3,37.6,1.5,2
2.0,30.0,2.3,2.8,40.8,1.5,3
10.0,53.0,2.3,4.7,40.8,1.5,0
10.0,42.0,2.3,12.1,32.8,2.9,0
15.0,53.0,5.6,6.5,42.4,1.5,0
13.0,46.0,3.4,3.8,42.4,2.9,0
10.0,21.0,3.4,3.8,39.2,1.5,2
19.0,63.0,3.4,14.9,41.6,1.5,0
10.0,46.0,2.3,11.2,40.0,1.5,0
9.0,34.0,1.2,4.7,37.6,1.5,3
10.0,42.0,2.3,2.8,43.2,1.5,0
13.0,63.0,1.2,1.9,42.4,1.5,0
15.0,50.0,4.5,13.0,44.0,1.5,0
12.0,59.0,503.79343293045054,4.7,36.8,1.5,0
8.0,42.0,2.3,2.8,40.0,1.5,0
10.0,30.0,3.4,7.5,36.8,4.3,3
10.0,46.0,3.4,3.8,44.0,1.5,0
8.0,53.0,1.2,1.9,37.6,1.5,0
8.0,21.0,3.4,19.5,36.8,1.5,2
11.0,42.0,2.3,2.8,50.7,2.9,0
17.0,46.0,2.3,7.5,29.6,2.9,0
11.0,25.0,3.4,7.5,38.4,1.5,2
10.0,46.0,4083.301620266425,2.8,46.5,1.5,0
15.0,50.0,4.5,13.0,44.0,1.5,0
9.0,57.0,2.3,1.9,44.0,1.5,0
15.0,46.0,3.4,8.4,44.0,1.5,0
10.0,30.0,6.394963591877441,3.8,40.8,1.5,3
5.0,46.0,1.2,1.9,47.2,1.5,0
13.0,53.0,3.4,7.5,40.8,1.5,0
10.0,38.0,3.4,8.4,44.8,1.5,0
8.0,1.0,3.4,5.6,43.2,2.9,1
10.0,25.0,2.3,6.5,42.4,1.5,2
10.0,25.0,2.3,5.6,38.4,2.9,2
2.0,17.0,3.4,7.5,13.6,1.5,2
9.0,21.0,4.5,5.6,40.8,1.5,2
11.0,38.0,2.3,2.8,47.2,1.5,0
18.0,53.0,3.4,15.8,33.6,10.0,0
8.0,30.0,2.3,7.5,36.1,1.5,3
344.3910053567831,29.0,7.5,580.7427988034618,4.3,1.4,0
10.0,25.0,2.3,2.8,44.0,1.5,2
9.0,30.0,2.3,6.5,40.8,1.5,3
11.0,38.0,0.1,5.6,42.4,1.5,0
9.0,34.0,2.3,4.7,38.4,1.5,3
10.0,30.0,3.4,8.4,37.6,1.5,3
11.0,30.0,3.4,1.9,40.8,1.5,3
17.0,53.0,6432.976488051696,6.5,47.2,1.5,0
